Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.9633;0.9637;0.9633;0.9633;0.9626;0.963;0.9626;0.9625;0.9;0.9019;0.9;0.8999;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 996};RandomForestClassifier(n_estimators=20, random_state=996)
RandomForestClassifier;0.9637;0.9643;0.9637;0.9637;0.983;0.9831;0.983;0.9829;0.9;0.9019;0.9;0.8999;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 996};RandomForestClassifier(n_estimators=20, random_state=996)
MLPClassifier;0.915;0.9217;0.915;0.9153;0.9354;0.938;0.9354;0.9353;0.9;0.9094;0.9;0.8999;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 636, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=636)
DecisionTreeClassifier;0.9286;0.9303;0.9286;0.9287;0.9524;0.9554;0.9524;0.9525;0.9;0.9094;0.9;0.8999;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 926};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=926)
RandomForestClassifier;0.9577;0.9582;0.9577;0.9576;0.9592;0.9621;0.9592;0.9594;0.9;0.9019;0.9;0.8999;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 996};RandomForestClassifier(n_estimators=20, random_state=996)
RandomForestClassifier;0.9595;0.96;0.9595;0.9595;0.9626;0.9628;0.9626;0.9625;0.9;0.9019;0.9;0.8999;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 996};RandomForestClassifier(n_estimators=20, random_state=996)
RandomForestClassifier;0.9588;0.9591;0.9588;0.9587;0.9592;0.9592;0.9592;0.9592;0.9;0.9019;0.9;0.8999;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 2};RandomForestClassifier(n_estimators=10, random_state=2)
RandomForestClassifier;0.9607;0.9612;0.9607;0.9606;0.9694;0.9697;0.9694;0.9695;0.9;0.9074;0.9;0.8995;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 2};RandomForestClassifier(n_estimators=20, random_state=2)
RandomForestClassifier;0.9618;0.9624;0.9618;0.9618;0.9558;0.9558;0.9558;0.9557;0.9;0.9074;0.9;0.8995;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 673};RandomForestClassifier(n_estimators=20, random_state=673)
RandomForestClassifier;0.9641;0.9647;0.9641;0.9641;0.9558;0.9564;0.9558;0.9556;0.9;0.9074;0.9;0.8995;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 673};RandomForestClassifier(n_estimators=20, random_state=673)
MLPClassifier;0.9149;0.9221;0.9149;0.9153;0.9388;0.9483;0.9388;0.9396;0.9;0.9058;0.9;0.8995;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 145, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=145)
