Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;Features;Folds;Hyper Params.;Model
LogisticRegression;0.3492;0.2579;0.3492;0.2381;0.3636;0.25;0.3636;0.2944;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 0.1, 'penalty': 'l2', 'random_state': 242, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=242)"
LogisticRegression;0.16;0.1133;0.16;0.1122;0.3333;0.1667;0.3333;0.2167;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 0.1, 'penalty': 'l2', 'random_state': 283, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=283)"
LogisticRegression;0.36;0.34;0.36;0.2822;0.1667;0.1111;0.1667;0.1333;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 1, 'penalty': 'l2', 'random_state': 283, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=283)"
LogisticRegression;0.381;0.3016;0.381;0.2211;0.3;0.2167;0.3;0.2467;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'C': 0.1, 'penalty': 'l2', 'random_state': 760, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=760)"
KNeighborsClassifier;0.24;0.1213;0.24;0.1233;0.1667;0.0833;0.1667;0.1111;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];5;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
MLPClassifier;0.32;0.2253;0.32;0.1919;0.3333;0.4167;0.3333;0.3333;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 961, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=961)
LogisticRegression;0.29;0.1867;0.29;0.1583;0.1429;0.0286;0.1429;0.0476;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 0.1, 'penalty': 'l2', 'random_state': 283, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=283)"
SVC;0.2857;0.1984;0.2857;0.1444;0.4;0.29;0.4;0.3238;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];3;{'C': 0.1, 'kernel': 'linear', 'random_state': 255};SVC(C=0.1, kernel='linear', random_state=255)
MLPClassifier;0.381;0.3571;0.381;0.3167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'max_iter': 100000, 'random_state': 326, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=326)
LogisticRegression;0.3833;0.3222;0.3833;0.2525;0.25;0.1458;0.25;0.1833;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 1, 'penalty': 'l2', 'random_state': 899, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=899)"
SVC;0.24;0.1047;0.24;0.1393;0.6667;0.4444;0.6667;0.5333;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 0.1, 'kernel': 'linear', 'random_state': 762};SVC(C=0.1, kernel='linear', random_state=762)
SVC;0.25;0.2271;0.25;0.1486;0.2857;0.0952;0.2857;0.1429;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];4;{'C': 0.1, 'kernel': 'linear', 'random_state': 60};SVC(C=0.1, kernel='linear', random_state=60)
SVC;0.3;0.1113;0.3;0.1438;0.2857;0.131;0.2857;0.1714;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 0.1, 'kernel': 'linear', 'random_state': 762};SVC(C=0.1, kernel='linear', random_state=762)
MLPClassifier;0.4167;0.3819;0.4167;0.2819;0.1429;0.0714;0.1429;0.0952;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 675, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=675)
MLPClassifier;0.2381;0.2222;0.2381;0.1378;0.5;0.4333;0.5;0.4214;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'max_iter': 100000, 'random_state': 387, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=387)
SVC;0.2917;0.1375;0.2917;0.1432;0.2857;0.1429;0.2857;0.1905;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 0.1, 'kernel': 'linear', 'random_state': 379};SVC(C=0.1, kernel='linear', random_state=379)
MLPClassifier;0.4286;0.3254;0.4286;0.3348;0.3;0.25;0.3;0.2714;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'max_iter': 100000, 'random_state': 387, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=387)
MLPClassifier;0.175;0.0681;0.175;0.0742;0.625;0.8125;0.625;0.6667;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 675, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=675)
SVC;0.2083;0.1854;0.2083;0.12;0.375;0.2167;0.375;0.2714;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 0.1, 'kernel': 'linear', 'random_state': 379};SVC(C=0.1, kernel='linear', random_state=379)
LogisticRegression;0.2583;0.2319;0.2583;0.1978;0.25;0.1333;0.25;0.1714;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'C': 0.1, 'penalty': 'l2', 'random_state': 885, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=885)"
MLPClassifier;0.29;0.1667;0.29;0.2;0.2857;0.1071;0.2857;0.1524;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 833, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=833)
SVC;0.4048;0.2316;0.4048;0.1891;0.3636;0.25;0.3636;0.2944;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 0.1, 'kernel': 'linear', 'random_state': 477};SVC(C=0.1, kernel='linear', random_state=477)
MLPClassifier;0.3492;0.328;0.3492;0.1922;0.1818;0.1818;0.1818;0.1818;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'max_iter': 100000, 'random_state': 387, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=387)
SVC;0.28;0.1713;0.28;0.1533;0.3333;0.5;0.3333;0.3889;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 0.1, 'kernel': 'linear', 'random_state': 583};SVC(C=0.1, kernel='linear', random_state=583)
SVC;0.24;0.2033;0.24;0.136;0.5;0.375;0.5;0.4;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 0.1, 'kernel': 'linear', 'random_state': 583};SVC(C=0.1, kernel='linear', random_state=583)
MLPClassifier;0.43;0.3933;0.43;0.3022;0.2857;0.1786;0.2857;0.2;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 54, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=54)
SVC;0.3;0.2111;0.3;0.1486;0.5;0.2667;0.5;0.3429;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 0.1, 'kernel': 'linear', 'random_state': 35};SVC(C=0.1, kernel='linear', random_state=35)
SVC;0.2857;0.1762;0.2857;0.1578;0.3;0.17;0.3;0.2167;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 0.1, 'kernel': 'linear', 'random_state': 35};SVC(C=0.1, kernel='linear', random_state=35)
MLPClassifier;0.32;0.2747;0.32;0.2;0.3333;0.1111;0.3333;0.1667;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 54, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=54)
MLPClassifier;0.1833;0.0972;0.1833;0.1083;0.25;0.1875;0.25;0.2083;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 444, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=444)
MLPClassifier;0.24;0.18;0.24;0.1956;0.5;0.5833;0.5;0.5;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 54, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=54)
LogisticRegression;0.2583;0.1417;0.2583;0.1517;0.25;0.125;0.25;0.1667;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'C': 1, 'penalty': 'l2', 'random_state': 885, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=885)"
SVC;0.2917;0.1611;0.2917;0.1489;0.4286;0.2857;0.4286;0.3429;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 0.1, 'kernel': 'linear', 'random_state': 245};SVC(C=0.1, kernel='linear', random_state=245)
SVC;0.2;0.14;0.2;0.1133;0.5;0.3889;0.5;0.4333;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 0.1, 'kernel': 'linear', 'random_state': 431};SVC(C=0.1, kernel='linear', random_state=431)
SVC;0.3;0.259;0.3;0.1594;0.375;0.2292;0.375;0.2833;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];4;{'C': 0.1, 'kernel': 'linear', 'random_state': 60};SVC(C=0.1, kernel='linear', random_state=60)
KNeighborsClassifier;0.28;0.2267;0.28;0.1972;0.5;0.4444;0.5;0.4667;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=11)
MLPClassifier;0.2583;0.1767;0.2583;0.1167;0.375;0.2292;0.375;0.2833;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 657, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=657)
SVC;0.36;0.2133;0.36;0.22;0.1667;0.1667;0.1667;0.1667;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];5;{'C': 0.1, 'kernel': 'linear', 'random_state': 182};SVC(C=0.1, kernel='linear', random_state=182)
MLPClassifier;0.2167;0.1292;0.2167;0.1202;0.375;0.2083;0.375;0.2667;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 657, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=657)
MLPClassifier;0.32;0.2133;0.32;0.2067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 54, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=54)
MLPClassifier;0.3083;0.2472;0.3083;0.24;0.25;0.2083;0.25;0.225;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 657, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=657)
MLPClassifier;0.24;0.13;0.24;0.1327;0.3333;0.2778;0.3333;0.3;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 833, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=833)
MLPClassifier;0.12;0.11;0.12;0.0578;0.5;0.3889;0.5;0.4167;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 456, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=456)
MLPClassifier;0.4167;0.2917;0.4167;0.25;0.1429;0.1429;0.1429;0.1429;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 657, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=657)
MLPClassifier;0.42;0.4467;0.42;0.3538;0.1429;0.0714;0.1429;0.0952;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 456, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=456)
MLPClassifier;0.32;0.2733;0.32;0.2267;0.3333;0.4167;0.3333;0.3333;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 456, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=456)
MLPClassifier;0.2917;0.2222;0.2917;0.1886;0.125;0.0833;0.125;0.1;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 313, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=313)
SVC;0.39;0.2333;0.39;0.2493;0.1429;0.0238;0.1429;0.0408;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 0.1, 'kernel': 'linear', 'random_state': 431};SVC(C=0.1, kernel='linear', random_state=431)
MLPClassifier;0.32;0.2933;0.32;0.2333;0.1667;0.1667;0.1667;0.1667;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 456, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=456)
MLPClassifier;0.4;0.3133;0.4;0.285;0.1667;0.0833;0.1667;0.1111;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 833, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=833)
MLPClassifier;0.25;0.2188;0.25;0.1608;0.2857;0.2857;0.2857;0.2857;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 313, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=313)
MLPClassifier;0.44;0.41;0.44;0.3449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 520, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=520)
MLPClassifier;0.2583;0.2542;0.2583;0.1722;0.25;0.1875;0.25;0.2083;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 313, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=313)
LogisticRegression;0.4286;0.4429;0.4286;0.2955;0.2;0.1;0.2;0.1333;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'C': 10, 'penalty': 'l2', 'random_state': 864, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=864)"
MLPClassifier;0.25;0.1633;0.25;0.1517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 520, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=520)
RandomForestClassifier;0.0;0.0;0.0;0.0;0.3636;0.3;0.3636;0.3136;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'n_estimators': 5, 'random_state': 386};RandomForestClassifier(n_estimators=5, random_state=386)
SVC;0.32;0.2033;0.32;0.1943;0.3333;0.1667;0.3333;0.2167;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'C': 0.1, 'kernel': 'linear', 'random_state': 436};SVC(C=0.1, kernel='linear', random_state=436)
RandomForestClassifier;0.2167;0.2389;0.2167;0.1583;0.25;0.1875;0.25;0.2083;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 20, 'random_state': 569};RandomForestClassifier(n_estimators=20, random_state=569)
LogisticRegression;0.0476;0.0317;0.0476;0.0222;0.4545;0.2841;0.4545;0.3306;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'C': 0.1, 'penalty': 'l2', 'random_state': 864, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=864)"
LogisticRegression;0.36;0.2633;0.36;0.2393;0.1667;0.1667;0.1667;0.1667;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 10, 'penalty': 'l2', 'random_state': 654, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=654)"
MLPClassifier;0.25;0.2333;0.25;0.15;0.1429;0.0952;0.1429;0.1143;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 944, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=944)
MLPClassifier;0.2583;0.2333;0.2583;0.1917;0.25;0.1667;0.25;0.2;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 444, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=444)
MLPClassifier;0.1667;0.2361;0.1667;0.1153;0.375;0.25;0.375;0.2917;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 221, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=221)
LogisticRegression;0.175;0.1326;0.175;0.1075;0.375;0.1875;0.375;0.25;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 0.1, 'penalty': 'l2', 'random_state': 195, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=195)"
LogisticRegression;0.3;0.2213;0.3;0.2;0.2857;0.3214;0.2857;0.2476;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 10, 'penalty': 'l2', 'random_state': 654, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=654)"
LogisticRegression;0.4167;0.4375;0.4167;0.3125;0.1429;0.2857;0.1429;0.1905;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 0.1, 'penalty': 'l2', 'random_state': 195, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=195)"
MLPClassifier;0.25;0.2292;0.25;0.1608;0.25;0.1875;0.25;0.2083;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 221, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=221)
DecisionTreeClassifier;0.1905;0.1905;0.1905;0.1333;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 959};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=959)
MLPClassifier;0.2667;0.2486;0.2667;0.1756;0.25;0.1667;0.25;0.1875;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 221, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=221)
MLPClassifier;0.2381;0.1825;0.2381;0.16;0.3;0.2;0.3;0.2333;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'max_iter': 100000, 'random_state': 589, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=589)
MLPClassifier;0.175;0.1625;0.175;0.0875;0.375;0.1625;0.375;0.2262;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 444, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=444)
LogisticRegression;0.35;0.3278;0.35;0.2136;0.375;0.25;0.375;0.2917;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'C': 0.1, 'penalty': 'l2', 'random_state': 372, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=372)"
RandomForestClassifier;0.36;0.2933;0.36;0.2522;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 5, 'random_state': 331};RandomForestClassifier(n_estimators=5, random_state=331)
RandomForestClassifier;0.1429;0.0873;0.1429;0.0674;0.5;0.6333;0.5;0.5333;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'n_estimators': 5, 'random_state': 618};RandomForestClassifier(n_estimators=5, random_state=618)
MLPClassifier;0.2667;0.2389;0.2667;0.1917;0.25;0.3125;0.25;0.25;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 73, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=73)
RandomForestClassifier;0.4;0.3067;0.4;0.305;0.3333;0.2083;0.3333;0.2333;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 5, 'random_state': 332};RandomForestClassifier(n_estimators=5, random_state=332)
MLPClassifier;0.2857;0.2714;0.2857;0.163;0.3;0.425;0.3;0.29;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'max_iter': 100000, 'random_state': 749, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=749)
MLPClassifier;0.254;0.2222;0.254;0.2056;0.1818;0.1909;0.1818;0.1773;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'max_iter': 100000, 'random_state': 749, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=749)
MLPClassifier;0.24;0.1467;0.24;0.17;0.5;0.4444;0.5;0.4667;0.0;0.0;0.0;0.0;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 944, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=944)
