Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.4762;0.4493;0.4762;0.4421;0.8;0.8583;0.8;0.7671;0.0;0.0;0.0;0.0;mixed;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'n_estimators': 10, 'random_state': 205};RandomForestClassifier(n_estimators=10, random_state=205)
KNeighborsClassifier;0.3611;0.3213;0.3611;0.3254;0.8333;0.8889;0.8333;0.8222;0.0;0.0;0.0;0.0;mixed;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
RandomForestClassifier;0.822;0.8441;0.822;0.8014;0.6;0.5413;0.6;0.5289;0.0;0.0;0.0;0.0;mixed;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 10, 'random_state': 853};RandomForestClassifier(n_estimators=10, random_state=853)
RandomForestClassifier;0.6231;0.5365;0.6231;0.546;0.8;0.7422;0.8;0.75;0.0;0.0;0.0;0.0;mixed;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 20, 'random_state': 853};RandomForestClassifier(n_estimators=20, random_state=853)
RandomForestClassifier;0.7467;0.7393;0.7467;0.6967;0.8333;0.8889;0.8333;0.8222;0.0;0.0;0.0;0.0;mixed;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 10, 'random_state': 764};RandomForestClassifier(n_estimators=10, random_state=764)
KNeighborsClassifier;0.2893;0.1985;0.2893;0.2244;0.7;0.6333;0.7;0.6267;0.0;0.0;0.0;0.0;under;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
RandomForestClassifier;0.6264;0.6005;0.6264;0.5775;0.75;0.765;0.75;0.7425;0.0;0.0;0.0;0.0;smote;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'n_estimators': 20, 'random_state': 313};RandomForestClassifier(n_estimators=20, random_state=313)
RandomForestClassifier;0.7557;0.8024;0.7557;0.7389;0.8667;0.7667;0.8667;0.8095;0.0;0.0;0.0;0.0;smote;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 20, 'random_state': 910};RandomForestClassifier(n_estimators=20, random_state=910)
RandomForestClassifier;0.74;0.7711;0.74;0.7433;0.75;0.6944;0.75;0.6889;0.0;0.0;0.0;0.0;smote;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 10, 'random_state': 765};RandomForestClassifier(n_estimators=10, random_state=765)
KNeighborsClassifier;0.3056;0.2176;0.3056;0.2494;0.5833;0.5556;0.5833;0.5667;0.0;0.0;0.0;0.0;under;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
RandomForestClassifier;0.7289;0.7193;0.7289;0.7335;0.75;0.6389;0.75;0.6833;0.0;0.0;0.0;0.0;smote;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 20, 'random_state': 765};RandomForestClassifier(n_estimators=20, random_state=765)
KNeighborsClassifier;0.2818;0.2267;0.2818;0.2458;0.625;0.651;0.625;0.6232;0.0;0.0;0.0;0.0;under;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
RandomForestClassifier;0.7889;0.757;0.7889;0.7533;0.8333;0.8889;0.8333;0.8222;0.0;0.0;0.0;0.0;smote;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 20, 'random_state': 765};RandomForestClassifier(n_estimators=20, random_state=765)
DecisionTreeClassifier;0.6875;0.7;0.6875;0.6558;0.4;0.4;0.4;0.3733;0.0;0.0;0.0;0.0;over;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 5, 'min_samples_leaf': 5, 'random_state': 197};DecisionTreeClassifier(max_depth=5, min_samples_leaf=5, random_state=197)
DecisionTreeClassifier;0.7519;0.7475;0.7519;0.7431;0.6;0.5444;0.6;0.5467;0.0;0.0;0.0;0.0;over;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 5, 'min_samples_leaf': 5, 'random_state': 197};DecisionTreeClassifier(max_depth=5, min_samples_leaf=5, random_state=197)
DecisionTreeClassifier;0.6193;0.6054;0.6193;0.5792;0.4667;0.3889;0.4667;0.3756;0.0;0.0;0.0;0.0;over;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 197};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=197)
KNeighborsClassifier;0.2929;0.1902;0.2929;0.2179;0.7;0.725;0.7;0.6733;0.0;0.0;0.0;0.0;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
DecisionTreeClassifier;0.6667;0.6617;0.6667;0.6254;0.4;0.2889;0.4;0.2956;0.0;0.0;0.0;0.0;over;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 197};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=197)
DecisionTreeClassifier;0.6289;0.5822;0.6289;0.5456;0.5833;0.5556;0.5833;0.5278;0.0;0.0;0.0;0.0;over;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 5, 'min_samples_leaf': 5, 'random_state': 361};DecisionTreeClassifier(max_depth=5, min_samples_leaf=5, random_state=361)
KNeighborsClassifier;0.3056;0.2625;0.3056;0.2625;0.75;0.7333;0.75;0.7063;0.0;0.0;0.0;0.0;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
DecisionTreeClassifier;0.6222;0.5333;0.6222;0.54;0.4167;0.381;0.4167;0.3519;0.0;0.0;0.0;0.0;over;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 361};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=361)
DecisionTreeClassifier;0.6844;0.6507;0.6844;0.6389;0.4167;0.4778;0.4167;0.4032;0.0;0.0;0.0;0.0;over;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 5, 'min_samples_leaf': 5, 'random_state': 361};DecisionTreeClassifier(max_depth=5, min_samples_leaf=5, random_state=361)
RandomForestClassifier;0.6996;0.6081;0.6996;0.6222;0.55;0.4717;0.55;0.5018;0.0;0.0;0.0;0.0;under;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'n_estimators': 10, 'random_state': 845};RandomForestClassifier(n_estimators=10, random_state=845)
RandomForestClassifier;0.7489;0.7619;0.7489;0.6889;0.75;0.6389;0.75;0.6833;0.0;0.0;0.0;0.0;over;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 20, 'random_state': 290};RandomForestClassifier(n_estimators=20, random_state=290)
KNeighborsClassifier;0.2929;0.2526;0.2929;0.2356;0.8;0.6833;0.8;0.7267;0.0;0.0;0.0;0.0;smote;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
LogisticRegression;0.3393;0.2758;0.3393;0.2786;0.6667;0.6296;0.6667;0.6444;0.0;0.0;0.0;0.0;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 10, 'penalty': 'l2', 'random_state': 792, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=792)"
LogisticRegression;0.2778;0.2407;0.2778;0.2625;0.5;0.4722;0.5;0.4556;0.0;0.0;0.0;0.0;mixed;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 10, 'penalty': 'l2', 'random_state': 934, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=934)"
LogisticRegression;0.3727;0.4006;0.3727;0.3492;0.375;0.2844;0.375;0.3192;0.0;0.0;0.0;0.0;mixed;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 10, 'penalty': 'l2', 'random_state': 205, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=205)"
LogisticRegression;0.2485;0.1737;0.2485;0.1788;0.3125;0.2208;0.3125;0.2562;0.0;0.0;0.0;0.0;mixed;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 10, 'penalty': 'l2', 'random_state': 205, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=205)"
SVC;0.4756;0.4811;0.4756;0.3922;0.8333;0.8611;0.8333;0.8278;0.0;0.0;0.0;0.0;smote;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 10, 'kernel': 'rbf', 'random_state': 884};SVC(C=10, random_state=884)
LogisticRegression;0.4357;0.4797;0.4357;0.3911;0.4444;0.4444;0.4444;0.4074;0.0;0.0;0.0;0.0;under;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 10, 'penalty': 'l2', 'random_state': 904, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=904)"
SVC;0.5844;0.5648;0.5844;0.5322;0.6667;0.8194;0.6667;0.6889;0.0;0.0;0.0;0.0;smote;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 10, 'kernel': 'rbf', 'random_state': 884};SVC(C=10, random_state=884)
LogisticRegression;0.2607;0.2345;0.2607;0.1956;0.7;0.6167;0.7;0.62;0.0;0.0;0.0;0.0;under;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 10, 'penalty': 'l2', 'random_state': 904, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=904)"
LogisticRegression;0.3679;0.308;0.3679;0.29;0.4;0.4167;0.4;0.38;0.0;0.0;0.0;0.0;under;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 10, 'penalty': 'l2', 'random_state': 904, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=904)"
LogisticRegression;0.4179;0.4413;0.4179;0.3611;0.4;0.2833;0.4;0.3167;0.0;0.0;0.0;0.0;under;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 10, 'penalty': 'l2', 'random_state': 904, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=904)"
LogisticRegression;0.3333;0.2222;0.3333;0.2639;0.5833;0.7361;0.5833;0.6056;0.0;0.0;0.0;0.0;under;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 10, 'penalty': 'l2', 'random_state': 859, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=859)"
LogisticRegression;0.3333;0.3713;0.3333;0.3153;0.4167;0.2889;0.4167;0.3286;0.0;0.0;0.0;0.0;under;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 10, 'penalty': 'l2', 'random_state': 859, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=859)"
LogisticRegression;0.5278;0.563;0.5278;0.5119;0.5;0.5389;0.5;0.4675;0.0;0.0;0.0;0.0;under;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 10, 'penalty': 'l2', 'random_state': 859, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=859)"
LogisticRegression;0.403;0.4354;0.403;0.3688;0.375;0.475;0.375;0.3732;0.0;0.0;0.0;0.0;under;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 1, 'penalty': 'l2', 'random_state': 819, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=819)"
LogisticRegression;0.4107;0.3477;0.4107;0.3403;0.4444;0.4722;0.4444;0.4148;0.0;0.0;0.0;0.0;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 10, 'penalty': 'l2', 'random_state': 792, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=792)"
RandomForestClassifier;0.7292;0.702;0.7292;0.6833;0.7333;0.72;0.7333;0.6722;0.0;0.0;0.0;0.0;over;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 10, 'random_state': 144};RandomForestClassifier(n_estimators=10, random_state=144)
LogisticRegression;0.3929;0.2869;0.3929;0.3467;0.2;0.2333;0.2;0.1833;0.0;0.0;0.0;0.0;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 10, 'penalty': 'l2', 'random_state': 792, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=792)"
LogisticRegression;0.4964;0.4458;0.4964;0.3933;0.2;0.2;0.2;0.2;0.0;0.0;0.0;0.0;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 1, 'penalty': 'l2', 'random_state': 792, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=792)"
LogisticRegression;0.4444;0.3773;0.4444;0.3986;0.5;0.3889;0.5;0.4278;0.0;0.0;0.0;0.0;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 10, 'penalty': 'l2', 'random_state': 179, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=179)"
LogisticRegression;0.3611;0.3356;0.3611;0.3236;0.4167;0.4444;0.4167;0.4111;0.0;0.0;0.0;0.0;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 10, 'penalty': 'l2', 'random_state': 179, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=179)"
LogisticRegression;0.3611;0.3644;0.3611;0.3528;0.5833;0.7639;0.5833;0.6222;0.0;0.0;0.0;0.0;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 10, 'penalty': 'l2', 'random_state': 179, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=179)"
LogisticRegression;0.3056;0.3481;0.3056;0.2639;0.5;0.6389;0.5;0.5;0.0;0.0;0.0;0.0;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 10, 'penalty': 'l2', 'random_state': 179, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=179)"
LogisticRegression;0.4667;0.5424;0.4667;0.4974;0.4375;0.4219;0.4375;0.4036;0.0;0.0;0.0;0.0;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 10, 'penalty': 'l2', 'random_state': 33, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=33)"
LogisticRegression;0.403;0.346;0.403;0.3667;0.375;0.2458;0.375;0.2927;0.0;0.0;0.0;0.0;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 10, 'penalty': 'l2', 'random_state': 33, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=33)"
LogisticRegression;0.3152;0.2619;0.3152;0.25;0.4375;0.4938;0.4375;0.4429;0.0;0.0;0.0;0.0;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 1, 'penalty': 'l2', 'random_state': 33, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=33)"
SVC;0.2515;0.2222;0.2515;0.1974;0.375;0.3549;0.375;0.3482;0.0;0.0;0.0;0.0;under;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 10, 'kernel': 'linear', 'random_state': 143};SVC(C=10, kernel='linear', random_state=143)
SVC;0.3107;0.2926;0.3107;0.2567;0.4;0.5333;0.4;0.4167;0.0;0.0;0.0;0.0;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 10, 'kernel': 'linear', 'random_state': 646};SVC(C=10, kernel='linear', random_state=646)
SVC;0.5;0.4954;0.5;0.4532;0.5;0.8095;0.5;0.5653;0.0;0.0;0.0;0.0;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 10, 'kernel': 'rbf', 'random_state': 727};SVC(C=10, random_state=727)
RandomForestClassifier;0.7083;0.7064;0.7083;0.6667;0.8;0.8222;0.8;0.7956;0.0;0.0;0.0;0.0;over;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 20, 'random_state': 144};RandomForestClassifier(n_estimators=20, random_state=144)
KNeighborsClassifier;0.5;0.4853;0.5;0.439;0.8333;0.7222;0.8333;0.7667;0.0;0.0;0.0;0.0;over;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
DecisionTreeClassifier;0.6389;0.6264;0.6389;0.5919;0.4167;0.3333;0.4167;0.3611;0.0;0.0;0.0;0.0;smote;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 896};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=896)
DecisionTreeClassifier;0.6536;0.575;0.6536;0.5822;0.3;0.2333;0.3;0.25;0.0;0.0;0.0;0.0;smote;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 574};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=574)
KNeighborsClassifier;0.55;0.5161;0.55;0.4767;0.2;0.125;0.2;0.14;0.0;0.0;0.0;0.0;mixed;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'uniform'};KNeighborsClassifier()
SVC;0.275;0.2583;0.275;0.2278;0.4444;0.5556;0.4444;0.4407;0.0;0.0;0.0;0.0;under;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'C': 10, 'kernel': 'rbf', 'random_state': 822};SVC(C=10, random_state=822)
SVC;0.2536;0.2196;0.2536;0.2122;0.3333;0.5;0.3333;0.3704;0.0;0.0;0.0;0.0;under;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'C': 1, 'kernel': 'linear', 'random_state': 822};SVC(C=1, kernel='linear', random_state=822)
SVC;0.2107;0.194;0.2107;0.1833;0.4;0.2133;0.4;0.2743;0.0;0.0;0.0;0.0;under;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'C': 1, 'kernel': 'linear', 'random_state': 822};SVC(C=1, kernel='linear', random_state=822)
SVC;0.3429;0.2554;0.3429;0.2678;0.3;0.15;0.3;0.2;0.0;0.0;0.0;0.0;under;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'C': 10, 'kernel': 'rbf', 'random_state': 822};SVC(C=10, random_state=822)
SVC;0.3964;0.2313;0.3964;0.2857;0.4;0.2;0.4;0.26;0.0;0.0;0.0;0.0;under;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'C': 10, 'kernel': 'rbf', 'random_state': 822};SVC(C=10, random_state=822)
SVC;0.3333;0.2847;0.3333;0.2653;0.4167;0.4028;0.4167;0.3833;0.0;0.0;0.0;0.0;under;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'C': 10, 'kernel': 'rbf', 'random_state': 495};SVC(C=10, random_state=495)
SVC;0.4167;0.3602;0.4167;0.3571;0.25;0.2778;0.25;0.2444;0.0;0.0;0.0;0.0;under;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'C': 1, 'kernel': 'rbf', 'random_state': 495};SVC(C=1, random_state=495)
SVC;0.3611;0.3148;0.3611;0.3181;0.4167;0.3;0.4167;0.3016;0.0;0.0;0.0;0.0;under;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'C': 10, 'kernel': 'rbf', 'random_state': 495};SVC(C=10, random_state=495)
SVC;0.3788;0.3328;0.3788;0.3418;0.375;0.3625;0.375;0.3531;0.0;0.0;0.0;0.0;under;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'C': 1, 'kernel': 'linear', 'random_state': 944};SVC(C=1, kernel='linear', random_state=944)
SVC;0.3424;0.3071;0.3424;0.2907;0.3125;0.2792;0.3125;0.2714;0.0;0.0;0.0;0.0;under;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'C': 1, 'kernel': 'linear', 'random_state': 944};SVC(C=1, kernel='linear', random_state=944)
DecisionTreeClassifier;0.6867;0.5978;0.6867;0.6511;0.5833;0.4278;0.5833;0.4786;0.0;0.0;0.0;0.0;under;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 80};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=80)
SVC;0.2071;0.1905;0.2071;0.2;0.4444;0.237;0.4444;0.2937;0.0;0.0;0.0;0.0;over;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'C': 10, 'kernel': 'rbf', 'random_state': 284};SVC(C=10, random_state=284)
SVC;0.3786;0.3176;0.3786;0.2922;0.3;0.13;0.3;0.181;0.0;0.0;0.0;0.0;over;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'C': 1, 'kernel': 'linear', 'random_state': 284};SVC(C=1, kernel='linear', random_state=284)
SVC;0.4167;0.3009;0.4167;0.3153;0.4167;0.3167;0.4167;0.3452;0.0;0.0;0.0;0.0;over;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'C': 1, 'kernel': 'rbf', 'random_state': 952};SVC(C=1, random_state=952)
SVC;0.3611;0.206;0.3611;0.2639;0.4167;0.25;0.4167;0.3111;0.0;0.0;0.0;0.0;over;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'C': 1, 'kernel': 'linear', 'random_state': 952};SVC(C=1, kernel='linear', random_state=952)
SVC;0.3056;0.1921;0.3056;0.2028;0.4167;0.375;0.4167;0.3667;0.0;0.0;0.0;0.0;over;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'C': 10, 'kernel': 'rbf', 'random_state': 952};SVC(C=10, random_state=952)
SVC;0.1545;0.0823;0.1545;0.1048;0.4375;0.3875;0.4375;0.3888;0.0;0.0;0.0;0.0;over;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'C': 1, 'kernel': 'linear', 'random_state': 204};SVC(C=1, kernel='linear', random_state=204)
SVC;0.3121;0.2535;0.3121;0.2278;0.4375;0.375;0.4375;0.3667;0.0;0.0;0.0;0.0;over;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'C': 10, 'kernel': 'rbf', 'random_state': 204};SVC(C=10, random_state=204)
SVC;0.2485;0.2218;0.2485;0.2056;0.375;0.3698;0.375;0.3411;0.0;0.0;0.0;0.0;over;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'C': 10, 'kernel': 'rbf', 'random_state': 204};SVC(C=10, random_state=204)
KNeighborsClassifier;0.2857;0.2107;0.2857;0.2211;0.5556;0.5278;0.5556;0.4889;0.0;0.0;0.0;0.0;smote;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
KNeighborsClassifier;0.4179;0.3095;0.4179;0.3433;0.2;0.1;0.2;0.13;0.0;0.0;0.0;0.0;smote;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=7)
DecisionTreeClassifier;0.6875;0.6149;0.6875;0.6292;0.4;0.2524;0.4;0.2978;0.0;0.0;0.0;0.0;mixed;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 890};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=890)
KNeighborsClassifier;0.4179;0.3512;0.4179;0.37;0.2;0.075;0.2;0.1067;0.0;0.0;0.0;0.0;smote;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
DecisionTreeClassifier;0.714;0.6591;0.714;0.6444;0.4667;0.5567;0.4667;0.4849;0.0;0.0;0.0;0.0;mixed;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 5, 'min_samples_leaf': 5, 'random_state': 890};DecisionTreeClassifier(max_depth=5, min_samples_leaf=5, random_state=890)
KNeighborsClassifier;0.3056;0.2662;0.3056;0.2375;0.4167;0.4028;0.4167;0.3833;0.0;0.0;0.0;0.0;smote;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.4722;0.4051;0.4722;0.3681;0.3333;0.3194;0.3333;0.3;0.0;0.0;0.0;0.0;smote;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
