Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
SVC;0.6034;0.6054;0.6034;0.6002;0.7083;0.7235;0.7083;0.7074;0.6;0.6093;0.6;0.6036;0.7892;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 777};SVC(C=1, kernel='linear', probability=True, random_state=777)
SVC;0.6018;0.6033;0.6018;0.5976;0.7431;0.7704;0.7431;0.7482;0.6;0.6093;0.6;0.6036;0.7888;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 777};SVC(C=1, kernel='linear', probability=True, random_state=777)
SVC;0.605;0.604;0.605;0.6008;0.625;0.6466;0.625;0.6294;0.6;0.6093;0.6;0.6036;0.79;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 698};SVC(C=1, kernel='linear', probability=True, random_state=698)
SVC;0.6003;0.6026;0.6003;0.5983;0.7431;0.7514;0.7431;0.7422;0.6;0.6093;0.6;0.6036;0.7875;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 698};SVC(C=1, kernel='linear', probability=True, random_state=698)
SVC;0.601;0.6016;0.601;0.5981;0.75;0.7615;0.75;0.7497;0.6;0.6093;0.6;0.6036;0.7923;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 698};SVC(C=1, kernel='linear', probability=True, random_state=698)
SVC;0.5995;0.6016;0.5995;0.5975;0.7569;0.7632;0.7569;0.7583;0.6;0.6093;0.6;0.6036;0.7873;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 698};SVC(C=1, kernel='linear', probability=True, random_state=698)
LogisticRegression;0.696;0.701;0.696;0.695;0.7083;0.7276;0.7083;0.7115;0.6;0.6074;0.6;0.6027;0.863;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 802, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=802)"
LogisticRegression;0.6984;0.7033;0.6984;0.6982;0.6875;0.6944;0.6875;0.6877;0.6;0.6074;0.6;0.6027;0.8641;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 802, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=802)"
LogisticRegression;0.7029;0.711;0.7029;0.7027;0.6806;0.687;0.6806;0.6785;0.6;0.6058;0.6;0.6021;0.8715;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 789, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=789)"
LogisticRegression;0.6952;0.7011;0.6952;0.6939;0.7222;0.723;0.7222;0.7226;0.6;0.6058;0.6;0.6021;0.8641;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 789, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=789)"
LogisticRegression;0.6937;0.7029;0.6937;0.6935;0.7014;0.7027;0.7014;0.701;0.6;0.6058;0.6;0.6021;0.8655;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 751, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=751)"
LogisticRegression;0.6983;0.705;0.6983;0.6985;0.7014;0.7019;0.7014;0.7013;0.6;0.6058;0.6;0.6021;0.8643;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 751, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=751)"
LogisticRegression;0.7044;0.7122;0.7044;0.7044;0.6597;0.666;0.6597;0.6606;0.6;0.6058;0.6;0.6021;0.8686;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 802, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=802)"
LogisticRegression;0.7059;0.7143;0.7059;0.7065;0.6875;0.6881;0.6875;0.6877;0.6;0.5992;0.6;0.5994;0.8649;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 802, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=802)"
LogisticRegression;0.6913;0.7001;0.6913;0.6907;0.6875;0.7002;0.6875;0.6883;0.6;0.598;0.6;0.5971;0.8656;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 751, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=751)"
LogisticRegression;0.6806;0.6871;0.6806;0.6808;0.7014;0.7042;0.7014;0.7017;0.6;0.598;0.6;0.5971;0.8624;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 802, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=802)"
LogisticRegression;0.7013;0.7066;0.7013;0.7017;0.6528;0.6794;0.6528;0.6556;0.6;0.598;0.6;0.5971;0.8688;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 802, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=802)"
LogisticRegression;0.6905;0.6984;0.6905;0.6902;0.7361;0.7487;0.7361;0.7367;0.6;0.598;0.6;0.5971;0.8644;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 802, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=802)"
LogisticRegression;0.6882;0.6925;0.6882;0.6872;0.7083;0.7133;0.7083;0.7073;0.6;0.598;0.6;0.5971;0.8641;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 751, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=751)"
LogisticRegression;0.6952;0.7006;0.6952;0.6951;0.6944;0.7048;0.6944;0.6965;0.6;0.598;0.6;0.5971;0.8655;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 802, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=802)"
LogisticRegression;0.6929;0.7033;0.6929;0.6936;0.7222;0.7351;0.7222;0.7177;0.6;0.598;0.6;0.5971;0.8639;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 751, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=751)"
LogisticRegression;0.6937;0.699;0.6937;0.6929;0.7014;0.7206;0.7014;0.7034;0.6;0.598;0.6;0.5971;0.864;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 751, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=751)"
LogisticRegression;0.699;0.7074;0.699;0.6981;0.6944;0.7211;0.6944;0.6968;0.6;0.5958;0.6;0.5969;0.8656;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 789, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=789)"
LogisticRegression;0.6983;0.7068;0.6983;0.6966;0.6389;0.6557;0.6389;0.6427;0.6;0.5958;0.6;0.5969;0.869;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 751, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=751)"
LogisticRegression;0.6921;0.6987;0.6921;0.6918;0.7222;0.729;0.7222;0.7233;0.6;0.5958;0.6;0.5969;0.8613;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 802, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=802)"
LogisticRegression;0.693;0.7019;0.693;0.6927;0.7292;0.7344;0.7292;0.7289;0.5833;0.5852;0.5833;0.584;0.8623;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 789, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=789)"
LogisticRegression;0.6991;0.7048;0.6991;0.6988;0.6736;0.6799;0.6736;0.6755;0.5833;0.5852;0.5833;0.584;0.8666;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 751, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=751)"
LogisticRegression;0.7022;0.7103;0.7022;0.7023;0.6667;0.6709;0.6667;0.6673;0.5833;0.5852;0.5833;0.584;0.8667;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 751, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=751)"
LogisticRegression;0.6991;0.7073;0.6991;0.6995;0.7083;0.7092;0.7083;0.7085;0.5833;0.5852;0.5833;0.584;0.8674;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 789, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=789)"
LogisticRegression;0.6976;0.7058;0.6976;0.697;0.6806;0.6858;0.6806;0.6813;0.5833;0.5852;0.5833;0.584;0.8642;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 789, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=789)"
LogisticRegression;0.6998;0.7071;0.6998;0.7001;0.6319;0.6349;0.6319;0.6302;0.5833;0.5852;0.5833;0.584;0.8657;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 789, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=789)"
LogisticRegression;0.6967;0.7058;0.6967;0.6968;0.6528;0.6635;0.6528;0.654;0.5833;0.5791;0.5833;0.5802;0.8632;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 802, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=802)"
LogisticRegression;0.6921;0.6987;0.6921;0.6921;0.6944;0.7004;0.6944;0.6959;0.5833;0.5781;0.5833;0.58;0.8633;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 789, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=789)"
LogisticRegression;0.6937;0.699;0.6937;0.6927;0.6806;0.6998;0.6806;0.6846;0.5833;0.5781;0.5833;0.58;0.863;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 789, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=789)"
