Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
LogisticRegression;0.7116;0.7218;0.7116;0.7103;0.6087;0.6111;0.6087;0.6093;0.6333;0.6365;0.6333;0.6283;0.8721;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 866, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=866)"
LogisticRegression;0.6909;0.6993;0.6909;0.6906;0.7246;0.7447;0.7246;0.7273;0.6333;0.6365;0.6333;0.6283;0.863;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 272, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=272)"
SVC;0.562;0.6143;0.562;0.5531;0.6522;0.6529;0.6522;0.6517;0.6333;0.625;0.6333;0.6269;0.7724;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 942};SVC(C=10, kernel='linear', probability=True, random_state=942)
SVC;0.5795;0.5989;0.5795;0.5766;0.7391;0.7443;0.7391;0.7407;0.6333;0.6334;0.6333;0.6266;0.7676;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 371};SVC(C=1, kernel='linear', probability=True, random_state=371)
SVC;0.5733;0.5983;0.5733;0.5684;0.6812;0.6971;0.6812;0.6814;0.6333;0.6334;0.6333;0.6266;0.7662;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 942};SVC(C=1, kernel='linear', probability=True, random_state=942)
SVC;0.5782;0.6029;0.5782;0.5691;0.7391;0.7557;0.7391;0.7398;0.6333;0.6334;0.6333;0.6266;0.7708;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 623};SVC(C=1, kernel='linear', probability=True, random_state=623)
SVC;0.575;0.5959;0.575;0.5742;0.7246;0.7242;0.7246;0.7237;0.6333;0.6334;0.6333;0.6266;0.7609;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 623};SVC(C=1, kernel='linear', probability=True, random_state=623)
LogisticRegression;0.6989;0.7094;0.6989;0.6978;0.6667;0.7088;0.6667;0.6739;0.6333;0.6289;0.6333;0.6259;0.8693;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 94, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=94)"
LogisticRegression;0.7038;0.7114;0.7038;0.704;0.6812;0.6837;0.6812;0.6753;0.6333;0.6289;0.6333;0.6259;0.868;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 272, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=272)"
LogisticRegression;0.6958;0.7075;0.6958;0.6942;0.7536;0.7669;0.7536;0.7552;0.6333;0.6289;0.6333;0.6259;0.8682;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 272, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=272)"
LogisticRegression;0.686;0.6981;0.686;0.6817;0.6377;0.6613;0.6377;0.6414;0.6333;0.6377;0.6333;0.6238;0.8672;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 94, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=94)"
MLPClassifier;0.8035;0.808;0.8035;0.8028;0.6812;0.7253;0.6812;0.6802;0.6167;0.6441;0.6167;0.6114;0.9285;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 634, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=634)
MLPClassifier;0.7859;0.7981;0.7859;0.7842;0.6522;0.7073;0.6522;0.6392;0.6167;0.6486;0.6167;0.6106;0.9224;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 634, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=634)
SVC;0.5652;0.6326;0.5652;0.5544;0.7536;0.7623;0.7536;0.7499;0.6167;0.6169;0.6167;0.6103;0.7678;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 371};SVC(C=1, kernel='linear', probability=True, random_state=371)
LogisticRegression;0.6795;0.694;0.6795;0.679;0.7536;0.7586;0.7536;0.7523;0.6167;0.6203;0.6167;0.6098;0.8661;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 866, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=866)"
LogisticRegression;0.6924;0.7015;0.6924;0.6907;0.7536;0.7684;0.7536;0.7552;0.6167;0.6149;0.6167;0.6091;0.8695;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 94, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=94)"
LogisticRegression;0.6989;0.7104;0.6989;0.698;0.6522;0.655;0.6522;0.6465;0.6167;0.6149;0.6167;0.6091;0.8711;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 94, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=94)"
LogisticRegression;0.6972;0.707;0.6972;0.6944;0.6957;0.7038;0.6957;0.697;0.6167;0.6149;0.6167;0.6091;0.8698;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 866, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=866)"
LogisticRegression;0.6989;0.7077;0.6989;0.6967;0.6232;0.6274;0.6232;0.6239;0.6167;0.6198;0.6167;0.6089;0.8798;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 272, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=272)"
LogisticRegression;0.707;0.7174;0.707;0.7048;0.6812;0.6832;0.6812;0.6802;0.6167;0.6198;0.6167;0.6089;0.8721;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 866, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=866)"
LogisticRegression;0.6796;0.6954;0.6796;0.6806;0.7246;0.7508;0.7246;0.7171;0.6167;0.6217;0.6167;0.6072;0.8652;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 94, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=94)"
SVC;0.5687;0.5973;0.5687;0.5668;0.7101;0.7133;0.7101;0.7111;0.6167;0.611;0.6167;0.6065;0.7596;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 942};SVC(C=1, kernel='linear', probability=True, random_state=942)
LogisticRegression;0.6876;0.7063;0.6876;0.6854;0.6377;0.6707;0.6377;0.6369;0.6167;0.611;0.6167;0.6065;0.8707;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 272, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=272)"
LogisticRegression;0.7006;0.7116;0.7006;0.6981;0.6667;0.6642;0.6667;0.6589;0.6167;0.611;0.6167;0.6065;0.8658;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 94, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=94)"
MLPClassifier;0.7793;0.7919;0.7793;0.7792;0.7826;0.797;0.7826;0.7769;0.6333;0.623;0.6333;0.6002;0.9193;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 634, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=634)
LogisticRegression;0.6842;0.6958;0.6842;0.682;0.6957;0.7235;0.6957;0.6913;0.6;0.6041;0.6;0.5958;0.8744;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 94, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=94)"
LogisticRegression;0.6877;0.6943;0.6877;0.6865;0.8116;0.8185;0.8116;0.8128;0.6;0.5975;0.6;0.5899;0.8609;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 272, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=272)"
LogisticRegression;0.6925;0.6999;0.6925;0.6905;0.7101;0.7234;0.7101;0.7093;0.6;0.5975;0.6;0.5899;0.8671;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 272, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=272)"
LogisticRegression;0.6956;0.7051;0.6956;0.6945;0.7391;0.7392;0.7391;0.736;0.6;0.5975;0.6;0.5899;0.873;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 272, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=272)"
LogisticRegression;0.6988;0.7121;0.6988;0.698;0.7391;0.7421;0.7391;0.7377;0.6;0.5975;0.6;0.5899;0.8689;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 94, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=94)"
LogisticRegression;0.7085;0.7173;0.7085;0.7072;0.6087;0.6107;0.6087;0.6095;0.6;0.6032;0.6;0.5896;0.8747;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 866, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=866)"
LogisticRegression;0.6826;0.6899;0.6826;0.6813;0.8116;0.8134;0.8116;0.8101;0.6;0.5923;0.6;0.5864;0.8617;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 866, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=866)"
LogisticRegression;0.6908;0.7054;0.6908;0.6897;0.7101;0.7176;0.7101;0.7043;0.5833;0.5799;0.5833;0.5733;0.8659;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 866, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=866)"
LogisticRegression;0.7005;0.7132;0.7005;0.6997;0.7391;0.7462;0.7391;0.739;0.5833;0.5794;0.5833;0.57;0.8709;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 94, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=94)"
LogisticRegression;0.6975;0.707;0.6975;0.6967;0.6957;0.7047;0.6957;0.6956;0.5833;0.5794;0.5833;0.57;0.8694;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 272, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=272)"
