Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
MLPClassifier;0.7346;0.7598;0.7346;0.7325;0.7153;0.7182;0.7153;0.6945;0.6833;0.6873;0.6833;0.6494;0.9001;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 739, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=739)
SVC;0.6334;0.711;0.6334;0.622;0.6875;0.7099;0.6875;0.6888;0.65;0.6521;0.65;0.6477;0.7958;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 390};SVC(C=1, kernel='linear', probability=True, random_state=390)
SVC;0.6342;0.7118;0.6342;0.6222;0.7153;0.74;0.7153;0.7177;0.65;0.6521;0.65;0.6477;0.7958;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 146};SVC(C=1, kernel='linear', probability=True, random_state=146)
SVC;0.6381;0.7129;0.6381;0.6285;0.6736;0.6993;0.6736;0.6692;0.65;0.6521;0.65;0.6477;0.7956;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 146};SVC(C=1, kernel='linear', probability=True, random_state=146)
SVC;0.6258;0.7089;0.6258;0.612;0.7431;0.7601;0.7431;0.7464;0.65;0.6521;0.65;0.6477;0.792;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 406};SVC(C=1, kernel='linear', probability=True, random_state=406)
SVC;0.6389;0.7139;0.6389;0.6273;0.7361;0.775;0.7361;0.7395;0.65;0.6521;0.65;0.6477;0.792;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 406};SVC(C=1, kernel='linear', probability=True, random_state=406)
SVC;0.6373;0.7131;0.6373;0.6265;0.6875;0.7379;0.6875;0.6869;0.65;0.65;0.65;0.6458;0.7965;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 146};SVC(C=1, kernel='linear', probability=True, random_state=146)
LogisticRegression;0.6937;0.7017;0.6937;0.6924;0.7083;0.7357;0.7083;0.7065;0.6333;0.6332;0.6333;0.6325;0.8712;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 16, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=16)"
LogisticRegression;0.7059;0.7179;0.7059;0.7056;0.6597;0.6925;0.6597;0.658;0.6333;0.6332;0.6333;0.6325;0.8762;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 590, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=590)"
LogisticRegression;0.6951;0.7055;0.6951;0.6943;0.7222;0.7333;0.7222;0.7196;0.6333;0.6332;0.6333;0.6325;0.8712;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 590, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=590)"
LogisticRegression;0.6859;0.6933;0.6859;0.6845;0.7153;0.7297;0.7153;0.7179;0.6333;0.6332;0.6333;0.6325;0.8727;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 590, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=590)"
LogisticRegression;0.7021;0.7109;0.7021;0.7013;0.6944;0.7265;0.6944;0.6937;0.6333;0.6332;0.6333;0.6325;0.8754;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 590, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=590)"
LogisticRegression;0.6999;0.7084;0.6999;0.6989;0.6944;0.7223;0.6944;0.686;0.6333;0.6332;0.6333;0.6325;0.8781;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 590, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=590)"
LogisticRegression;0.6967;0.7065;0.6967;0.6964;0.7153;0.7246;0.7153;0.7124;0.6333;0.6332;0.6333;0.6325;0.8745;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 289, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=289)"
LogisticRegression;0.679;0.6855;0.679;0.6778;0.75;0.7697;0.75;0.7506;0.6333;0.6332;0.6333;0.6325;0.8735;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 16, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=16)"
LogisticRegression;0.6937;0.7036;0.6937;0.693;0.75;0.7765;0.75;0.7464;0.6333;0.6332;0.6333;0.6325;0.8721;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 289, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=289)"
LogisticRegression;0.6976;0.7055;0.6976;0.6967;0.6806;0.7048;0.6806;0.6846;0.6333;0.6332;0.6333;0.6325;0.8738;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 289, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=289)"
LogisticRegression;0.6913;0.6999;0.6913;0.6902;0.6944;0.7158;0.6944;0.698;0.6333;0.6332;0.6333;0.6325;0.8746;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 289, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=289)"
LogisticRegression;0.7045;0.7111;0.7045;0.7029;0.6458;0.6821;0.6458;0.6481;0.6333;0.6332;0.6333;0.6325;0.8788;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 16, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=16)"
LogisticRegression;0.699;0.706;0.699;0.6987;0.7361;0.7631;0.7361;0.7377;0.6333;0.6332;0.6333;0.6325;0.8741;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 16, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=16)"
LogisticRegression;0.6913;0.703;0.6913;0.6919;0.7153;0.7294;0.7153;0.7129;0.6333;0.6332;0.6333;0.6325;0.8717;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 289, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=289)"
LogisticRegression;0.6929;0.7039;0.6929;0.6922;0.7431;0.7678;0.7431;0.7386;0.6333;0.6332;0.6333;0.6325;0.8695;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 16, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=16)"
LogisticRegression;0.6913;0.7009;0.6913;0.6917;0.7361;0.7694;0.7361;0.7335;0.6333;0.6332;0.6333;0.6325;0.8724;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 16, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=16)"
LogisticRegression;0.6952;0.7058;0.6952;0.6944;0.7222;0.7409;0.7222;0.7204;0.6333;0.6332;0.6333;0.6325;0.8733;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 289, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=289)"
SVC;0.6382;0.716;0.6382;0.6288;0.6736;0.7178;0.6736;0.6688;0.6333;0.6436;0.6333;0.6294;0.7934;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 390};SVC(C=0.1, kernel='linear', probability=True, random_state=390)
MLPClassifier;0.7354;0.7618;0.7354;0.7351;0.7569;0.767;0.7569;0.7596;0.6167;0.6051;0.6167;0.6025;0.906;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 739, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=739)
MLPClassifier;0.75;0.76;0.75;0.7504;0.625;0.6169;0.625;0.6061;0.6333;0.6173;0.6333;0.5985;0.9096;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 671, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=671)
MLPClassifier;0.739;0.7629;0.739;0.7366;0.6944;0.7348;0.6944;0.6951;0.6;0.6023;0.6;0.5874;0.905;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 671, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=671)
MLPClassifier;0.7254;0.7425;0.7254;0.7219;0.6944;0.6979;0.6944;0.6933;0.5833;0.5971;0.5833;0.5864;0.903;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 671, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=671)
MLPClassifier;0.7539;0.7709;0.7539;0.7549;0.6389;0.7175;0.6389;0.5956;0.5333;0.4735;0.5333;0.4524;0.9155;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 671, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=671)
